"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Jul 5, 2020 @ 08:55:12.000","2020-07-05T08:55:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jul 5, 2020 @ 08:47:55.000","2020-07-05T08:47:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 5, 2020 @ 08:47:39.000","2020-07-05T08:47:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 08:46:52.000","2020-07-05T08:46:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jul 5, 2020 @ 08:40:45.000","2020-07-05T08:40:45Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 08:40:33.000","2020-07-05T08:40:33Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 08:40:13.000","2020-07-05T08:40:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jul 5, 2020 @ 08:37:26.000","2020-07-05T08:37:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,31,0,"3.957"
"Jul 5, 2020 @ 08:37:09.000","2020-07-05T08:37:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 08:26:51.000","2020-07-05T08:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,0,
"Jul 5, 2020 @ 08:25:04.000","2020-07-05T08:25:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,28,
"Jul 5, 2020 @ 08:12:56.000","2020-07-05T08:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,0,"3.862"
"Jul 5, 2020 @ 08:12:39.000","2020-07-05T08:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 08:11:52.000","2020-07-05T08:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,8,8,,,
"Jul 5, 2020 @ 08:10:29.000","2020-07-05T08:10:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 08:10:13.000","2020-07-05T08:10:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 08:10:04.000","2020-07-05T08:10:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,30,
"Jul 5, 2020 @ 07:56:51.000","2020-07-05T07:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 5, 2020 @ 07:55:04.000","2020-07-05T07:55:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jul 5, 2020 @ 07:52:43.000","2020-07-05T07:52:43Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,34,40,"3.578"
"Jul 5, 2020 @ 07:47:18.000","2020-07-05T07:47:18Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","19.212","87.002",403,403,403,24,24,"3.909"
"Jul 5, 2020 @ 07:42:56.000","2020-07-05T07:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,"3.861"
"Jul 5, 2020 @ 07:42:39.000","2020-07-05T07:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 07:41:52.000","2020-07-05T07:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,7,9,10,,,
"Jul 5, 2020 @ 07:40:29.000","2020-07-05T07:40:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 07:40:13.000","2020-07-05T07:40:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 07:40:04.000","2020-07-05T07:40:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,31,
"Jul 5, 2020 @ 07:32:33.000","2020-07-05T07:32:33Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,29,34,"3.597"
"Jul 5, 2020 @ 07:26:51.000","2020-07-05T07:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,31,0,
"Jul 5, 2020 @ 07:25:04.000","2020-07-05T07:25:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jul 5, 2020 @ 07:12:56.000","2020-07-05T07:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,"3.862"
"Jul 5, 2020 @ 07:12:39.000","2020-07-05T07:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 07:11:52.000","2020-07-05T07:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,7,9,9,,,
"Jul 5, 2020 @ 07:10:29.000","2020-07-05T07:10:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 07:10:13.000","2020-07-05T07:10:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,1,1,,,
"Jul 5, 2020 @ 07:10:04.000","2020-07-05T07:10:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,24,
"Jul 5, 2020 @ 06:56:51.000","2020-07-05T06:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,
"Jul 5, 2020 @ 06:48:21.000","2020-07-05T06:48:21Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","35.292","19.949",0,0,0,37,46,
"Jul 5, 2020 @ 06:42:56.000","2020-07-05T06:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.864"
"Jul 5, 2020 @ 06:42:39.000","2020-07-05T06:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 06:41:52.000","2020-07-05T06:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,8,10,11,,,
"Jul 5, 2020 @ 06:40:29.000","2020-07-05T06:40:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 06:40:14.000","2020-07-05T06:40:14Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,4,,,
"Jul 5, 2020 @ 06:40:04.000","2020-07-05T06:40:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,30,
"Jul 5, 2020 @ 06:26:51.000","2020-07-05T06:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,
"Jul 5, 2020 @ 06:25:04.000","2020-07-05T06:25:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jul 5, 2020 @ 06:16:09.000","2020-07-05T06:16:09Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,,,,24,30,
"Jul 5, 2020 @ 06:12:56.000","2020-07-05T06:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,"3.864"
"Jul 5, 2020 @ 06:12:39.000","2020-07-05T06:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 06:11:52.000","2020-07-05T06:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,7,9,10,,,
"Jul 5, 2020 @ 06:10:29.000","2020-07-05T06:10:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 06:10:13.000","2020-07-05T06:10:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jul 5, 2020 @ 06:10:10.000","2020-07-05T06:10:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,24,
"Jul 5, 2020 @ 05:56:51.000","2020-07-05T05:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,
"Jul 5, 2020 @ 05:55:09.000","2020-07-05T05:55:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,30,27,
"Jul 5, 2020 @ 05:42:56.000","2020-07-05T05:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,0,"3.865"
"Jul 5, 2020 @ 05:42:39.000","2020-07-05T05:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 05:41:52.000","2020-07-05T05:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,8,8,,,
"Jul 5, 2020 @ 05:40:29.000","2020-07-05T05:40:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 05:40:13.000","2020-07-05T05:40:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 05:40:05.000","2020-07-05T05:40:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,25,
"Jul 5, 2020 @ 05:27:45.000","2020-07-05T05:27:45Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163",,,,,,40,51,"3.901"
"Jul 5, 2020 @ 05:26:51.000","2020-07-05T05:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,0,
"Jul 5, 2020 @ 05:25:05.000","2020-07-05T05:25:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,28,
"Jul 5, 2020 @ 05:17:37.000","2020-07-05T05:17:37Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,30,"3.56"
"Jul 5, 2020 @ 05:12:56.000","2020-07-05T05:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,0,"3.866"
"Jul 5, 2020 @ 05:12:39.000","2020-07-05T05:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 05:11:52.000","2020-07-05T05:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jul 5, 2020 @ 05:10:29.000","2020-07-05T05:10:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 05:10:13.000","2020-07-05T05:10:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 05:10:04.000","2020-07-05T05:10:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jul 5, 2020 @ 04:56:51.000","2020-07-05T04:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,
"Jul 5, 2020 @ 04:55:04.000","2020-07-05T04:55:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"Jul 5, 2020 @ 04:46:11.000","2020-07-05T04:46:11Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,31,
"Jul 5, 2020 @ 04:45:13.000","2020-07-05T04:45:13Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","21.452","56.218",24,34,40,34,33,
"Jul 5, 2020 @ 04:42:56.000","2020-07-05T04:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.868"
"Jul 5, 2020 @ 04:42:39.000","2020-07-05T04:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 04:41:59.000","2020-07-05T04:41:59Z","safecast:4177786812","Solarcast #30020",4177786812,"34.075","-118.198","19.914","51.797",109,154,171,28,27,"3.72"
"Jul 5, 2020 @ 04:41:55.000","2020-07-05T04:41:55Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,36,38,"3.583"
"Jul 5, 2020 @ 04:41:52.000","2020-07-05T04:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,8,8,,,
"Jul 5, 2020 @ 04:40:30.000","2020-07-05T04:40:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 04:40:13.000","2020-07-05T04:40:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 04:40:04.000","2020-07-05T04:40:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,29,
"Jul 5, 2020 @ 04:26:51.000","2020-07-05T04:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 5, 2020 @ 04:25:04.000","2020-07-05T04:25:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,27,
"Jul 5, 2020 @ 04:19:03.000","2020-07-05T04:19:03Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","22.31","38.81",13,19,20,30,31,"3.809"
"Jul 5, 2020 @ 04:12:56.000","2020-07-05T04:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,"3.868"
"Jul 5, 2020 @ 04:12:39.000","2020-07-05T04:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 04:11:52.000","2020-07-05T04:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,7,8,,,
"Jul 5, 2020 @ 04:10:30.000","2020-07-05T04:10:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 04:10:13.000","2020-07-05T04:10:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 04:10:05.000","2020-07-05T04:10:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,18,22,
"Jul 5, 2020 @ 04:01:25.000","2020-07-05T04:01:25Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368",,,,,,35,40,"3.619"
"Jul 5, 2020 @ 03:56:51.000","2020-07-05T03:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 5, 2020 @ 03:55:43.000","2020-07-05T03:55:43Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,19,21,"3.592"
"Jul 5, 2020 @ 03:55:04.000","2020-07-05T03:55:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,24,
"Jul 5, 2020 @ 03:42:56.000","2020-07-05T03:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,"3.869"
"Jul 5, 2020 @ 03:42:39.000","2020-07-05T03:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 03:41:52.000","2020-07-05T03:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,8,8,,,
"Jul 5, 2020 @ 03:40:30.000","2020-07-05T03:40:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 03:40:14.000","2020-07-05T03:40:14Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 03:40:08.000","2020-07-05T03:40:08Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,26,
"Jul 5, 2020 @ 03:26:51.000","2020-07-05T03:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 5, 2020 @ 03:25:04.000","2020-07-05T03:25:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,26,
"Jul 5, 2020 @ 03:12:56.000","2020-07-05T03:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,"3.871"
"Jul 5, 2020 @ 03:12:39.000","2020-07-05T03:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 03:11:52.000","2020-07-05T03:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,8,8,,,
"Jul 5, 2020 @ 03:10:30.000","2020-07-05T03:10:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 03:10:13.000","2020-07-05T03:10:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 03:10:05.000","2020-07-05T03:10:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"Jul 5, 2020 @ 02:56:51.000","2020-07-05T02:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 5, 2020 @ 02:55:05.000","2020-07-05T02:55:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jul 5, 2020 @ 02:42:56.000","2020-07-05T02:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,"3.871"
"Jul 5, 2020 @ 02:42:39.000","2020-07-05T02:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 02:41:52.000","2020-07-05T02:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,7,,,
"Jul 5, 2020 @ 02:40:29.000","2020-07-05T02:40:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 02:40:13.000","2020-07-05T02:40:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 02:40:04.000","2020-07-05T02:40:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,24,
"Jul 5, 2020 @ 02:28:01.000","2020-07-05T02:28:01Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,0,"4.187"
"Jul 5, 2020 @ 02:26:51.000","2020-07-05T02:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,
"Jul 5, 2020 @ 02:26:40.000","2020-07-05T02:26:40Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822",,,,,,36,46,
"Jul 5, 2020 @ 02:25:05.000","2020-07-05T02:25:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,24,
"Jul 5, 2020 @ 02:12:56.000","2020-07-05T02:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,"3.872"
"Jul 5, 2020 @ 02:12:39.000","2020-07-05T02:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 02:11:52.000","2020-07-05T02:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jul 5, 2020 @ 02:10:29.000","2020-07-05T02:10:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 02:10:13.000","2020-07-05T02:10:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 02:10:08.000","2020-07-05T02:10:08Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,25,
"Jul 5, 2020 @ 01:56:51.000","2020-07-05T01:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 5, 2020 @ 01:55:05.000","2020-07-05T01:55:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,27,
"Jul 5, 2020 @ 01:52:59.000","2020-07-05T01:52:59Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,34,39,"3.579"
"Jul 5, 2020 @ 01:45:26.000","2020-07-05T01:45:26Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345","28.037","31.58",4,5,6,8,8,"3.94"
"Jul 5, 2020 @ 01:42:56.000","2020-07-05T01:42:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,"3.874"
"Jul 5, 2020 @ 01:42:39.000","2020-07-05T01:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 01:41:52.000","2020-07-05T01:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,6,,,
"Jul 5, 2020 @ 01:40:30.000","2020-07-05T01:40:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 01:40:14.000","2020-07-05T01:40:14Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 01:40:04.000","2020-07-05T01:40:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,27,
"Jul 5, 2020 @ 01:32:21.000","2020-07-05T01:32:21Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,30,33,"3.6"
"Jul 5, 2020 @ 01:26:51.000","2020-07-05T01:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,
"Jul 5, 2020 @ 01:25:05.000","2020-07-05T01:25:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,28,
"Jul 5, 2020 @ 01:12:56.000","2020-07-05T01:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,"3.875"
"Jul 5, 2020 @ 01:12:39.000","2020-07-05T01:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 01:11:52.000","2020-07-05T01:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,6,,,
"Jul 5, 2020 @ 01:10:29.000","2020-07-05T01:10:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 01:10:13.000","2020-07-05T01:10:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 01:10:05.000","2020-07-05T01:10:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,22,
"Jul 5, 2020 @ 00:56:51.000","2020-07-05T00:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,31,0,
"Jul 5, 2020 @ 00:55:05.000","2020-07-05T00:55:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,27,
"Jul 5, 2020 @ 00:42:43.000","2020-07-05T00:42:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,"3.877"
"Jul 5, 2020 @ 00:42:26.000","2020-07-05T00:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 00:41:46.000","2020-07-05T00:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jul 5, 2020 @ 00:40:40.000","2020-07-05T00:40:40Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 5, 2020 @ 00:40:24.000","2020-07-05T00:40:24Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 5, 2020 @ 00:40:09.000","2020-07-05T00:40:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,26,
"Jul 5, 2020 @ 00:40:07.000","2020-07-05T00:40:07Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,26,
"Jul 5, 2020 @ 00:27:39.000","2020-07-05T00:27:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,
"Jul 5, 2020 @ 00:27:20.000","2020-07-05T00:27:20Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,282","4.194"
"Jul 5, 2020 @ 00:26:53.000","2020-07-05T00:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 5, 2020 @ 00:25:04.000","2020-07-05T00:25:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,24,
"Jul 5, 2020 @ 00:12:58.000","2020-07-05T00:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,"3.879"
