"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Jun 15, 2020 @ 06:25:04.000","2020-06-15T06:25:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,28,27,
"Jun 15, 2020 @ 06:12:05.000","2020-06-15T06:12:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 06:11:53.000","2020-06-15T06:11:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,6,7,,,
"Jun 15, 2020 @ 06:11:32.000","2020-06-15T06:11:32Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jun 15, 2020 @ 06:11:09.000","2020-06-15T06:11:11Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,32,36,"3.871"
"Jun 15, 2020 @ 06:10:52.000","2020-06-15T06:10:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 15, 2020 @ 06:08:41.000","2020-06-15T06:08:41Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","13.782","84.52",814,814,814,23,21,"3.904"
"Jun 15, 2020 @ 05:56:28.000","2020-06-15T05:56:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,26,
"Jun 15, 2020 @ 05:55:04.000","2020-06-15T05:55:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,30,
"Jun 15, 2020 @ 05:42:19.000","2020-06-15T05:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 05:42:07.000","2020-06-15T05:42:07Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,6,8,8,,,
"Jun 15, 2020 @ 05:41:48.000","2020-06-15T05:41:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,22,
"Jun 15, 2020 @ 05:41:09.000","2020-06-15T05:41:11Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,31,38,"3.872"
"Jun 15, 2020 @ 05:40:52.000","2020-06-15T05:40:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 15, 2020 @ 05:40:05.000","2020-06-15T05:40:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,0,0,0,,,
"Jun 15, 2020 @ 05:26:31.000","2020-06-15T05:26:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,22,
"Jun 15, 2020 @ 05:25:04.000","2020-06-15T05:25:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,30,
"Jun 15, 2020 @ 05:22:14.000","2020-06-15T05:22:14Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,32,32,"3.642"
"Jun 15, 2020 @ 05:12:09.000","2020-06-15T05:12:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 05:11:53.000","2020-06-15T05:11:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,7,9,9,,,
"Jun 15, 2020 @ 05:11:32.000","2020-06-15T05:11:32Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"Jun 15, 2020 @ 05:11:09.000","2020-06-15T05:11:11Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,28,31,"3.873"
"Jun 15, 2020 @ 05:10:52.000","2020-06-15T05:10:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 15, 2020 @ 05:10:05.000","2020-06-15T05:10:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,0,0,0,,,
"Jun 15, 2020 @ 04:56:28.000","2020-06-15T04:56:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jun 15, 2020 @ 04:54:58.000","2020-06-15T04:55:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,31,
"Jun 15, 2020 @ 04:51:40.000","2020-06-15T04:51:40Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","45.949","-13.2",1,1,1,42,47,
"Jun 15, 2020 @ 04:42:05.000","2020-06-15T04:42:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 04:41:54.000","2020-06-15T04:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,8,11,13,,,
"Jun 15, 2020 @ 04:41:33.000","2020-06-15T04:41:33Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,24,
"Jun 15, 2020 @ 04:41:33.000","2020-06-15T04:41:33Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,24,
"Jun 15, 2020 @ 04:41:09.000","2020-06-15T04:41:11Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,32,29,"3.874"
"Jun 15, 2020 @ 04:40:52.000","2020-06-15T04:40:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 15, 2020 @ 04:40:05.000","2020-06-15T04:40:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,0,0,0,,,
"Jun 15, 2020 @ 04:26:28.000","2020-06-15T04:26:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,21,
"Jun 15, 2020 @ 04:25:04.000","2020-06-15T04:25:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,28,
"Jun 15, 2020 @ 04:22:14.000","2020-06-15T04:22:14Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,34,"3.574"
"Jun 15, 2020 @ 04:18:04.000","2020-06-15T04:18:04Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,30,
"Jun 15, 2020 @ 04:12:05.000","2020-06-15T04:12:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 04:11:54.000","2020-06-15T04:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,10,13,14,,,
"Jun 15, 2020 @ 04:11:28.000","2020-06-15T04:11:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jun 15, 2020 @ 04:11:09.000","2020-06-15T04:11:11Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,29,"3.876"
"Jun 15, 2020 @ 04:10:52.000","2020-06-15T04:10:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 15, 2020 @ 04:10:05.000","2020-06-15T04:10:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,0,0,0,,,
"Jun 15, 2020 @ 03:58:22.000","2020-06-15T03:58:22Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,,,,26,34,
"Jun 15, 2020 @ 03:56:28.000","2020-06-15T03:56:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jun 15, 2020 @ 03:55:04.000","2020-06-15T03:55:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,28,34,
"Jun 15, 2020 @ 03:42:05.000","2020-06-15T03:42:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 03:41:54.000","2020-06-15T03:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,12,16,19,,,
"Jun 15, 2020 @ 03:41:31.000","2020-06-15T03:41:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,22,
"Jun 15, 2020 @ 03:41:09.000","2020-06-15T03:41:11Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,29,"3.877"
"Jun 15, 2020 @ 03:40:52.000","2020-06-15T03:40:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 15, 2020 @ 03:40:05.000","2020-06-15T03:40:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,0,0,0,,,
"Jun 15, 2020 @ 03:26:28.000","2020-06-15T03:26:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,24,
"Jun 15, 2020 @ 03:25:52.000","2020-06-15T03:25:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,30,35,
"Jun 15, 2020 @ 03:25:06.000","2020-06-15T03:25:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 15, 2020 @ 03:12:05.000","2020-06-15T03:12:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 03:11:54.000","2020-06-15T03:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,15,22,25,,,
"Jun 15, 2020 @ 03:11:28.000","2020-06-15T03:11:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,23,
"Jun 15, 2020 @ 03:11:11.000","2020-06-15T03:11:11Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,30,37,"3.878"
"Jun 15, 2020 @ 03:10:53.000","2020-06-15T03:10:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 15, 2020 @ 03:10:06.000","2020-06-15T03:10:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,0,0,0,,,
"Jun 15, 2020 @ 02:56:32.000","2020-06-15T02:56:32Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,26,
"Jun 15, 2020 @ 02:55:05.000","2020-06-15T02:55:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,24,32,
"Jun 15, 2020 @ 02:42:04.000","2020-06-15T02:42:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 02:41:34.000","2020-06-15T02:41:34Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,24,
"Jun 15, 2020 @ 02:41:28.000","2020-06-15T02:41:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,24,
"Jun 15, 2020 @ 02:40:58.000","2020-06-15T02:40:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,24,29,"3.879"
"Jun 15, 2020 @ 02:40:40.000","2020-06-15T02:40:41Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 15, 2020 @ 02:40:00.000","2020-06-15T02:40:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,0,0,0,,,
"Jun 15, 2020 @ 02:26:34.000","2020-06-15T02:26:34Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,24,
"Jun 15, 2020 @ 02:25:05.000","2020-06-15T02:25:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,32,
"Jun 15, 2020 @ 02:12:05.000","2020-06-15T02:12:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 02:11:54.000","2020-06-15T02:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,17,25,28,,,
"Jun 15, 2020 @ 02:11:28.000","2020-06-15T02:11:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,29,
"Jun 15, 2020 @ 02:11:24.000","2020-06-15T02:11:24Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163",,,,,,44,51,
"Jun 15, 2020 @ 02:11:11.000","2020-06-15T02:11:11Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,33,"3.88"
"Jun 15, 2020 @ 02:10:53.000","2020-06-15T02:10:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"Jun 15, 2020 @ 02:10:06.000","2020-06-15T02:10:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,0,0,0,,,
"Jun 15, 2020 @ 01:56:28.000","2020-06-15T01:56:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,24,
"Jun 15, 2020 @ 01:55:06.000","2020-06-15T01:55:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,31,31,
"Jun 15, 2020 @ 01:42:05.000","2020-06-15T01:42:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 01:41:53.000","2020-06-15T01:41:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,15,24,28,,,
"Jun 15, 2020 @ 01:41:37.000","2020-06-15T01:41:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"Jun 15, 2020 @ 01:41:22.000","2020-06-15T01:41:22Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,0,
"Jun 15, 2020 @ 01:41:11.000","2020-06-15T01:41:11Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,30,34,"3.882"
"Jun 15, 2020 @ 01:40:53.000","2020-06-15T01:40:56Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,,,
"Jun 15, 2020 @ 01:40:06.000","2020-06-15T01:40:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,0,1,1,,,
"Jun 15, 2020 @ 01:34:15.000","2020-06-15T01:34:15Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,35,39,"3.587"
"Jun 15, 2020 @ 01:26:28.000","2020-06-15T01:26:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jun 15, 2020 @ 01:25:05.000","2020-06-15T01:25:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,26,30,
"Jun 15, 2020 @ 01:12:20.000","2020-06-15T01:12:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 01:11:50.000","2020-06-15T01:11:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,19,30,36,,,
"Jun 15, 2020 @ 01:11:32.000","2020-06-15T01:11:32Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jun 15, 2020 @ 01:11:31.000","2020-06-15T01:11:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jun 15, 2020 @ 01:11:30.000","2020-06-15T01:11:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jun 15, 2020 @ 01:11:11.000","2020-06-15T01:11:11Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,26,27,"3.882"
"Jun 15, 2020 @ 01:10:54.000","2020-06-15T01:10:56Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,,,
"Jun 15, 2020 @ 01:10:06.000","2020-06-15T01:10:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,0,1,1,,,
"Jun 15, 2020 @ 00:56:31.000","2020-06-15T00:56:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jun 15, 2020 @ 00:55:05.000","2020-06-15T00:55:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,32,28,
"Jun 15, 2020 @ 00:42:06.000","2020-06-15T00:42:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 00:41:48.000","2020-06-15T00:41:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,18,29,33,,,
"Jun 15, 2020 @ 00:41:35.000","2020-06-15T00:41:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,28,
"Jun 15, 2020 @ 00:41:33.000","2020-06-15T00:41:33Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,28,
"Jun 15, 2020 @ 00:41:11.000","2020-06-15T00:41:11Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,25,28,"3.884"
"Jun 15, 2020 @ 00:40:53.000","2020-06-15T00:40:56Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,,,
"Jun 15, 2020 @ 00:40:06.000","2020-06-15T00:40:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,0,0,0,,,
"Jun 15, 2020 @ 00:36:25.000","2020-06-15T00:36:25Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,30,31,"3.588"
"Jun 15, 2020 @ 00:29:26.000","2020-06-15T00:29:26Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368",,,,,,36,40,"3.607"
"Jun 15, 2020 @ 00:26:57.000","2020-06-15T00:26:57Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822",,,,,,36,43,
"Jun 15, 2020 @ 00:26:27.000","2020-06-15T00:26:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,25,
"Jun 15, 2020 @ 00:25:05.000","2020-06-15T00:25:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,29,33,
"Jun 15, 2020 @ 00:14:11.000","2020-06-15T00:14:11Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345","19.553","38.308",0,0,0,11,11,"3.902"
"Jun 15, 2020 @ 00:11:46.000","2020-06-15T00:11:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 15, 2020 @ 00:11:40.000","2020-06-15T00:11:40Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,18,31,36,,,
"Jun 15, 2020 @ 00:11:27.000","2020-06-15T00:11:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,24,
"Jun 15, 2020 @ 00:11:11.000","2020-06-15T00:11:11Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,25,28,"3.884"
"Jun 15, 2020 @ 00:10:53.000","2020-06-15T00:10:56Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,,,
"Jun 15, 2020 @ 00:10:06.000","2020-06-15T00:10:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,0,0,0,,,
"Jun 14, 2020 @ 23:57:17.000","2020-06-14T23:57:17Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,364",
"Jun 14, 2020 @ 23:56:26.000","2020-06-14T23:56:26Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,23,
"Jun 14, 2020 @ 23:54:59.000","2020-06-14T23:55:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,26,29,
"Jun 14, 2020 @ 23:52:05.000","2020-06-14T23:52:05Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","41.392","-14.765",2,3,3,29,34,"3.986"
"Jun 14, 2020 @ 23:48:57.000","2020-06-14T23:48:57Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","42.023","-16.226",0,1,1,34,35,"3.9"
"Jun 14, 2020 @ 23:41:46.000","2020-06-14T23:41:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 14, 2020 @ 23:41:36.000","2020-06-14T23:41:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,19,30,34,,,
"Jun 14, 2020 @ 23:41:30.000","2020-06-14T23:41:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,22,
"Jun 14, 2020 @ 23:41:11.000","2020-06-14T23:41:11Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,27,29,"3.885"
"Jun 14, 2020 @ 23:40:53.000","2020-06-14T23:40:56Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,,,
"Jun 14, 2020 @ 23:40:06.000","2020-06-14T23:40:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,0,0,0,,,
"Jun 14, 2020 @ 23:26:27.000","2020-06-14T23:26:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 14, 2020 @ 23:25:05.000","2020-06-14T23:25:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,27,31,
"Jun 14, 2020 @ 23:11:53.000","2020-06-14T23:11:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 14, 2020 @ 23:11:37.000","2020-06-14T23:11:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,19,31,36,,,
"Jun 14, 2020 @ 23:11:27.000","2020-06-14T23:11:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,27,
"Jun 14, 2020 @ 23:11:11.000","2020-06-14T23:11:11Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,24,24,"3.887"
"Jun 14, 2020 @ 23:10:53.000","2020-06-14T23:10:56Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,,,
"Jun 14, 2020 @ 23:10:06.000","2020-06-14T23:10:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,0,0,0,,,
"Jun 14, 2020 @ 23:00:18.000","2020-06-14T23:00:18Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,39,"4.192"
"Jun 14, 2020 @ 22:56:27.000","2020-06-14T22:56:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,21,
"Jun 14, 2020 @ 22:41:46.000","2020-06-14T22:41:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 14, 2020 @ 22:41:37.000","2020-06-14T22:41:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,17,28,32,,,
"Jun 14, 2020 @ 22:41:27.000","2020-06-14T22:41:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,29,
"Jun 14, 2020 @ 22:41:11.000","2020-06-14T22:41:11Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,28,31,"3.888"
"Jun 14, 2020 @ 22:40:53.000","2020-06-14T22:40:56Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,,,,,,
"Jun 14, 2020 @ 22:40:06.000","2020-06-14T22:40:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.635",,,0,0,0,,,
"Jun 14, 2020 @ 22:26:31.000","2020-06-14T22:26:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jun 14, 2020 @ 22:26:06.000","2020-06-14T22:26:03Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,31,36,
"Jun 14, 2020 @ 22:22:20.000","2020-06-14T22:22:20Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,32,"3.574"
"Jun 14, 2020 @ 22:11:46.000","2020-06-14T22:11:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 14, 2020 @ 22:11:42.000","2020-06-14T22:11:42Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,18,29,32,,,
"Jun 14, 2020 @ 22:11:27.000","2020-06-14T22:11:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jun 14, 2020 @ 22:11:27.000","2020-06-14T22:11:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jun 14, 2020 @ 22:10:58.000","2020-06-14T22:10:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,32,33,"3.888"
"Jun 14, 2020 @ 22:10:40.000","2020-06-14T22:10:41Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"Jun 14, 2020 @ 22:10:00.000","2020-06-14T22:10:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,0,0,0,,,
"Jun 14, 2020 @ 21:56:27.000","2020-06-14T21:56:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,28,
"Jun 14, 2020 @ 21:55:05.000","2020-06-14T21:55:02Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,30,
"Jun 14, 2020 @ 21:41:46.000","2020-06-14T21:41:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
